Date,Day,Lecture_Number,Start_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total_Enrolled,Students_Present,Attendance_Pct,Session_Type,Test_Week,Assignment_Due,Holiday_Near,Day_of_Semester,Week_Number,Month,Day_of_Month,Is_Weekend,Time_of_Day,Lecture_DateTime,Prev_Lecture_Pct,Rolling_3_Avg,Rolling_7_Avg,Monthly_Avg_Attendance,Consecutive_Lecture_Count,Gap_Hours,Attendance_Risk,Attendance_Risk_Code
2026-01-14,Wednesday,6,03:00 PM,Python Programming,Akash Upadhayay,2,MBA,C,Room 201,120,94,78.33,Theory,0,0,0,10,2,1,14,0,Afternoon,2026-01-14 15:00:00,63.33,83.88666666666666,83.45142857142856,80.3438860103627,2,6.0,SAFE,2
2026-01-15,Thursday,1,09:00 AM,Financial Management,Akash Upadhayay,2,MBA,C,Lab 1,120,99,82.08500000000001,Practical,0,0,0,11,2,1,15,0,Morning,2026-01-15 09:00:00,78.33,79.72,80.35571428571428,80.33350515463918,1,18.0,SAFE,2
2026-01-15,Thursday,3,11:15 AM,Financial Management,Ishwari Gaikwad,2,MBA,C,Auditorium,120,110,91.67,Theory,0,0,0,11,2,1,15,0,Morning,2026-01-15 11:15:00,82.08500000000001,74.58166666666666,81.12928571428571,80.34248717948718,2,2.25,SAFE,2
2026-01-15,Thursday,3,11:15 AM,Web Development,Prof. Deshmukh,2,MBA,C,Auditorium,120,99,82.5,Theory,0,0,0,11,2,1,15,0,Morning,2026-01-15 11:15:00,91.67,84.02833333333335,83.74928571428572,80.4002806122449,3,24.0,SAFE,2
2026-01-16,Friday,6,03:00 PM,Cloud Computing,Ishwari Gaikwad,4,MBA,C,Room 201,120,77,64.17,Theory,0,1,0,12,2,1,16,0,Afternoon,2026-01-16 15:00:00,82.5,85.41833333333334,83.74928571428572,80.41093908629442,1,27.75,WARNING,1
2026-01-17,Saturday,1,09:00 AM,Cloud Computing,Prof. Deshmukh,2,MBA,C,Room 201,120,89,74.17,Theory,0,0,0,13,2,1,17,1,Morning,2026-01-17 09:00:00,64.17,79.44666666666667,79.9407142857143,80.32891414141415,1,18.0,WARNING,1
2026-01-17,Saturday,6,03:00 PM,Machine Learning,Prof. Deshmukh,2,MBA,C,Room 201,120,85,70.83,Theory,0,0,0,13,2,1,17,1,Afternoon,2026-01-17 15:00:00,74.17,73.61333333333334,76.60785714285714,80.2979648241206,2,6.0,WARNING,1
2026-01-18,Monday,1,09:00 AM,Python Programming,Prof. Sharma,4,MBA,C,Lab 1,120,100,83.33,Practical,0,0,0,14,2,1,18,0,Morning,2026-01-18 09:00:00,70.83,69.72333333333334,77.67928571428571,80.250625,1,18.0,SAFE,2
2026-01-18,Monday,1,09:00 AM,Machine Learning,Prof. Patil,4,MBA,C,Room 202,120,81,67.5,Theory,0,0,0,14,2,1,18,0,Morning,2026-01-18 09:00:00,83.33,76.11,78.39357142857143,80.26594527363184,2,24.0,WARNING,1
2026-01-18,Monday,1,09:00 AM,Python Programming,Prof. Patil,2,MBA,C,Room 201,120,69,57.5,Theory,1,0,0,14,2,1,18,0,Morning,2026-01-18 09:00:00,67.5,73.88666666666666,76.30999999999999,80.20274752475248,3,24.0,WARNING,1
2026-01-18,Monday,2,10:00 AM,Financial Management,Prof. Deshmukh,2,MBA,C,Auditorium,120,82,68.33,Theory,0,0,1,14,2,1,18,0,Morning,2026-01-18 10:00:00,57.5,69.44333333333333,71.42857142857143,80.09091133004927,4,1.0,WARNING,1
2026-01-18,Monday,3,11:15 AM,Advanced DBMS,Prof. Sharma,4,MBA,C,Lab 2,120,104,86.67,Practical,0,0,0,14,2,1,18,0,Morning,2026-01-18 11:15:00,68.33,64.44333333333333,69.4042857142857,80.03325980392157,5,1.25,SAFE,2
2026-01-18,Monday,4,12:15 PM,Web Development,Prof. Deshmukh,2,MBA,C,Lab 2,120,107,89.17,Practical,0,0,0,14,2,1,18,0,Afternoon,2026-01-18 12:15:00,86.67,70.83333333333333,72.61857142857143,80.06563414634147,6,1.0,SAFE,2
2026-01-18,Monday,5,02:00 PM,Cloud Computing,Prof. Sharma,2,MBA,C,Auditorium,120,93,77.5,Theory,0,1,0,14,2,1,18,0,Afternoon,2026-01-18 14:00:00,89.17,81.39,74.76142857142858,80.10983009708738,7,1.75,SAFE,2
2026-01-19,Monday,3,11:15 AM,Web Development,Akash Upadhayay,2,MBA,C,Room 201,120,90,75.0,Theory,0,0,0,15,3,1,19,0,Morning,2026-01-19 11:15:00,77.5,84.44666666666667,75.71428571428571,80.09722222222223,1,21.25,WARNING,1
2026-01-19,Monday,5,02:00 PM,Advanced DBMS,Prof. Sharma,2,MBA,C,Lab 1,120,84,70.0,Practical,0,0,0,15,3,1,19,0,Afternoon,2026-01-19 14:00:00,75.0,80.55666666666667,74.52428571428571,80.07271634615384,2,2.75,WARNING,1
2026-01-20,Tuesday,1,09:00 AM,HR Analytics,Akash Upadhayay,4,MBA,C,Auditorium,120,71,59.17,Theory,0,0,1,16,3,1,20,0,Morning,2026-01-20 09:00:00,70.0,74.16666666666667,74.88142857142857,80.02452153110048,1,19.0,WARNING,1
2026-01-20,Tuesday,2,10:00 AM,Machine Learning,Akash Upadhayay,2,MBA,C,Auditorium,120,104,86.67,Theory,0,0,0,16,3,1,20,0,Morning,2026-01-20 10:00:00,59.17,68.05666666666666,75.12,79.92521428571428,2,1.0,SAFE,2
2026-01-20,Tuesday,3,11:15 AM,HR Analytics,Akash Upadhayay,2,MBA,C,Auditorium,120,106,88.33,Theory,0,1,0,16,3,1,20,0,Morning,2026-01-20 11:15:00,86.67,71.94666666666667,77.74000000000001,79.95718009478674,3,1.25,SAFE,2
2026-01-21,Wednesday,1,09:00 AM,Advanced DBMS,Prof. Kulkarni,2,MBA,C,Room 202,120,91,75.83,Theory,0,0,0,17,3,1,21,0,Morning,2026-01-21 09:00:00,88.33,78.05666666666667,77.97714285714287,79.99667452830188,1,21.75,SAFE,2
2026-01-21,Wednesday,4,12:15 PM,Cloud Computing,Prof. Deshmukh,2,MBA,C,Lab 1,120,115,95.83,Practical,0,0,0,17,3,1,21,0,Afternoon,2026-01-21 12:15:00,75.83,83.61,76.07142857142857,79.97711267605634,2,3.25,SAFE,2
2026-01-21,Wednesday,4,12:15 PM,HR Analytics,Prof. Sharma,4,MBA,C,Lab 1,120,95,79.17,Practical,0,1,0,17,3,1,21,0,Afternoon,2026-01-21 12:15:00,95.83,86.66333333333334,78.69000000000001,80.05119158878506,3,24.0,SAFE,2
2026-01-21,Wednesday,5,02:00 PM,Advanced DBMS,Ishwari Gaikwad,4,MBA,C,Lab 1,120,117,97.5,Practical,0,1,0,17,3,1,21,0,Afternoon,2026-01-21 14:00:00,79.17,83.61,79.28571428571429,80.04709302325581,4,1.75,SAFE,2
2026-01-22,Thursday,5,02:00 PM,Machine Learning,Akash Upadhayay,2,MBA,C,Auditorium,120,98,81.67,Theory,0,0,0,18,3,1,22,0,Afternoon,2026-01-22 14:00:00,97.5,90.83333333333333,83.21428571428571,80.12789351851852,1,24.0,SAFE,2
2026-01-22,Thursday,6,03:00 PM,Cloud Computing,Ishwari Gaikwad,4,MBA,C,Lab 2,120,83,69.17,Practical,0,0,1,18,3,1,22,0,Afternoon,2026-01-22 15:00:00,81.67,86.11333333333334,86.42857142857143,80.13499999999999,2,1.0,WARNING,1
2026-01-23,Friday,3,11:15 AM,Financial Management,Prof. Deshmukh,4,MBA,C,Room 201,120,77,64.17,Theory,1,0,0,19,3,1,23,0,Morning,2026-01-23 11:15:00,69.17,82.77999999999999,83.92857142857143,80.08470183486239,1,20.25,WARNING,1
2026-01-23,Friday,3,11:15 AM,Cloud Computing,Ishwari Gaikwad,4,MBA,C,Room 202,120,111,92.5,Theory,0,0,0,19,3,1,23,0,Morning,2026-01-23 11:15:00,64.17,71.67,80.47714285714287,80.0120319634703,2,24.0,SAFE,2
2026-01-23,Friday,6,03:00 PM,Python Programming,Ishwari Gaikwad,4,MBA,C,Room 202,120,92,76.67,Theory,0,1,0,19,3,1,23,0,Afternoon,2026-01-23 15:00:00,92.5,75.28,82.85857142857142,80.06879545454545,3,3.75,SAFE,2
2026-01-23,Friday,6,03:00 PM,HR Analytics,Prof. Patil,2,MBA,C,Room 201,120,91,75.83,Theory,0,0,0,19,3,1,23,0,Afternoon,2026-01-23 15:00:00,76.67,77.78000000000002,80.12142857142858,80.05341628959276,4,24.0,SAFE,2
2026-01-24,Saturday,2,10:00 AM,Cloud Computing,Ishwari Gaikwad,2,MBA,C,Room 201,120,91,75.83,Theory,0,0,0,20,3,1,24,1,Morning,2026-01-24 10:00:00,75.83,81.66666666666667,79.64428571428572,80.03439189189189,1,19.0,SAFE,2
2026-01-24,Saturday,3,11:15 AM,Python Programming,Akash Upadhayay,4,MBA,C,Room 202,120,98,81.67,Theory,0,0,0,20,3,1,24,1,Morning,2026-01-24 11:15:00,75.83,76.11,76.54857142857144,80.01553811659193,2,1.25,SAFE,2
2026-01-24,Saturday,3,11:15 AM,Cloud Computing,Prof. Sharma,4,MBA,C,Lab 2,120,110,91.67,Practical,0,0,0,20,3,1,24,1,Morning,2026-01-24 11:15:00,81.67,77.77666666666666,76.54857142857144,80.02292410714286,3,24.0,SAFE,2
2026-01-24,Saturday,4,12:15 PM,Financial Management,Akash Upadhayay,2,MBA,C,Auditorium,120,74,61.67,Theory,1,0,0,20,3,1,24,1,Afternoon,2026-01-24 12:15:00,91.67,83.05666666666667,79.76285714285714,80.07468888888889,4,1.0,WARNING,1
2026-01-24,Saturday,5,02:00 PM,Financial Management,Prof. Patil,4,MBA,C,Room 201,120,75,62.5,Theory,0,0,1,20,3,1,24,1,Afternoon,2026-01-24 14:00:00,61.67,78.33666666666667,79.4057142857143,79.99325221238938,5,1.75,WARNING,1
2026-01-24,Saturday,6,03:00 PM,Web Development,Prof. Deshmukh,4,MBA,C,Room 202,120,120,100.0,Theory,0,0,0,20,3,1,24,1,Afternoon,2026-01-24 15:00:00,62.5,71.94666666666667,75.12,79.91618942731277,6,1.0,SAFE,2
2026-01-25,Monday,3,11:15 AM,Advanced DBMS,Prof. Patil,2,MBA,C,Lab 1,120,115,95.83,Practical,0,0,0,21,3,1,25,0,Morning,2026-01-25 11:15:00,100.0,74.72333333333334,78.45285714285716,80.00427631578947,1,20.25,SAFE,2
2026-01-25,Monday,4,12:15 PM,Advanced DBMS,Prof. Patil,4,MBA,C,Lab 2,120,113,94.17,Practical,0,0,0,21,3,1,25,0,Afternoon,2026-01-25 12:15:00,95.83,86.11,81.30999999999999,80.07338427947599,2,1.0,SAFE,2
2026-01-25,Monday,5,02:00 PM,Financial Management,Prof. Deshmukh,2,MBA,C,Lab 1,120,87,72.5,Practical,1,0,0,21,3,1,25,0,Afternoon,2026-01-25 14:00:00,94.17,96.66666666666667,83.92999999999999,80.13467391304347,3,1.75,WARNING,1
2026-01-25,Monday,6,03:00 PM,Web Development,Prof. Sharma,2,MBA,C,Room 202,120,76,63.33,Theory,0,1,0,21,3,1,25,0,Afternoon,2026-01-25 15:00:00,72.5,87.5,82.62,80.10162337662337,4,1.0,WARNING,1
2026-01-25,Monday,6,03:00 PM,Advanced DBMS,Prof. Kulkarni,2,MBA,C,Lab 2,120,85,70.83,Practical,0,0,0,21,3,1,25,0,Afternoon,2026-01-25 15:00:00,63.33,76.66666666666667,78.57142857142857,80.02933189655172,5,24.0,WARNING,1
2026-01-27,Tuesday,1,09:00 AM,HR Analytics,Akash Upadhayay,2,MBA,C,Lab 1,120,99,82.78,Practical,0,1,0,23,4,1,27,0,Morning,2026-01-27 09:00:00,70.83,68.88666666666666,79.88,79.98984978540771,1,42.0,SAFE,2
2026-01-27,Tuesday,2,10:00 AM,Cloud Computing,Prof. Patil,4,MBA,C,Lab 2,120,96,80.0,Practical,0,1,0,23,4,1,27,0,Morning,2026-01-27 10:00:00,82.78,72.31333333333333,82.77714285714286,80.0017735042735,2,1.0,SAFE,2
2026-01-27,Tuesday,2,10:00 AM,Advanced DBMS,Prof. Sharma,4,MBA,C,Room 202,120,94,78.33,Theory,0,0,0,23,4,1,27,0,Morning,2026-01-27 10:00:00,80.0,77.87,79.92,80.0017659574468,3,24.0,SAFE,2
2026-01-27,Tuesday,3,11:15 AM,Machine Learning,Prof. Patil,2,MBA,C,Auditorium,120,109,90.83,Theory,0,0,0,23,4,1,27,0,Morning,2026-01-27 11:15:00,78.33,80.37,77.41999999999999,79.99468220338983,4,1.25,SAFE,2
2026-01-27,Tuesday,3,11:15 AM,Financial Management,Prof. Kulkarni,2,MBA,C,Room 202,120,110,91.67,Theory,0,0,0,23,4,1,27,0,Morning,2026-01-27 11:15:00,90.83,83.05333333333333,76.94285714285715,80.04040084388186,5,24.0,SAFE,2
2026-01-27,Tuesday,4,12:15 PM,Python Programming,Prof. Deshmukh,4,MBA,C,Auditorium,120,113,94.17,Theory,0,1,0,23,4,1,27,0,Afternoon,2026-01-27 12:15:00,91.67,86.94333333333333,79.68142857142857,80.08926470588234,6,1.0,SAFE,2
2026-01-27,Tuesday,5,02:00 PM,Machine Learning,Prof. Kulkarni,2,MBA,C,Lab 2,120,86,71.67,Practical,0,0,1,23,4,1,27,0,Afternoon,2026-01-27 14:00:00,94.17,92.22333333333334,84.08714285714287,80.148179916318,7,1.75,WARNING,1
2026-01-28,Wednesday,3,11:15 AM,Cloud Computing,Ishwari Gaikwad,4,MBA,C,Lab 1,120,102,85.0,Practical,0,0,0,24,4,1,28,0,Morning,2026-01-28 11:15:00,71.67,85.83666666666666,84.20714285714287,80.11285416666666,1,21.25,SAFE,2
2026-01-28,Wednesday,5,02:00 PM,Advanced DBMS,Ishwari Gaikwad,2,MBA,C,Room 202,120,101,84.17,Theory,0,0,0,24,4,1,28,0,Afternoon,2026-01-28 14:00:00,85.0,83.61333333333333,84.52428571428572,80.13313278008299,2,2.75,SAFE,2
2026-01-29,Thursday,2,10:00 AM,Machine Learning,Akash Upadhayay,4,MBA,C,Lab 2,120,88,73.33,Practical,0,0,1,25,4,1,29,0,Morning,2026-01-29 10:00:00,84.17,80.28000000000002,85.12,80.14981404958678,1,20.0,WARNING,1
2026-01-29,Thursday,2,10:00 AM,Web Development,Akash Upadhayay,2,MBA,C,Lab 2,120,93,77.5,Practical,0,0,0,25,4,1,29,0,Morning,2026-01-29 10:00:00,73.33,80.83333333333333,84.40571428571427,80.12174897119341,2,24.0,SAFE,2
2026-01-29,Thursday,5,02:00 PM,Machine Learning,Prof. Patil,4,MBA,C,Auditorium,120,95,79.17,Theory,0,0,0,25,4,1,29,0,Afternoon,2026-01-29 14:00:00,77.5,78.33333333333333,82.50142857142858,80.11100409836065,3,4.0,SAFE,2
2026-01-29,Thursday,5,02:00 PM,Python Programming,Prof. Deshmukh,4,MBA,C,Room 201,120,99,82.5,Theory,0,0,0,25,4,1,29,0,Afternoon,2026-01-29 14:00:00,79.17,76.66666666666667,80.71571428571428,80.10716326530613,4,24.0,SAFE,2
2026-01-30,Friday,2,10:00 AM,Financial Management,Ishwari Gaikwad,4,MBA,C,Auditorium,120,96,80.0,Theory,0,0,0,26,4,1,30,0,Morning,2026-01-30 10:00:00,82.5,79.72333333333334,79.04857142857144,80.11689024390245,1,20.0,SAFE,2
2026-01-30,Friday,5,02:00 PM,HR Analytics,Prof. Patil,2,MBA,C,Auditorium,120,117,97.5,Theory,0,0,0,26,4,1,30,0,Afternoon,2026-01-30 14:00:00,80.0,80.55666666666667,80.23857142857142,80.11641700404859,2,4.0,SAFE,2
2026-01-31,Saturday,1,09:00 AM,Cloud Computing,Prof. Patil,2,MBA,C,Auditorium,120,71,59.17,Theory,0,0,0,27,4,1,31,1,Morning,2026-01-31 09:00:00,97.5,86.66666666666667,82.02428571428571,80.1865120967742,1,19.0,WARNING,1
2026-01-31,Saturday,3,11:15 AM,HR Analytics,Prof. Kulkarni,2,MBA,C,Room 201,120,101,84.17,Theory,0,0,0,27,4,1,31,1,Morning,2026-01-31 11:15:00,59.17,78.89,78.45285714285714,80.10210843373494,2,2.25,SAFE,2
2026-01-31,Saturday,4,12:15 PM,HR Analytics,Prof. Sharma,4,MBA,C,Auditorium,120,98,81.67,Theory,0,0,0,27,4,1,31,1,Afternoon,2026-01-31 12:15:00,84.17,80.28000000000002,80.00142857142858,80.11838,3,1.0,SAFE,2
2026-01-31,Saturday,4,12:15 PM,Advanced DBMS,Prof. Patil,4,MBA,C,Room 202,120,93,77.5,Theory,0,0,0,27,4,1,31,1,Afternoon,2026-01-31 12:15:00,81.67,75.00333333333334,80.59714285714287,80.12456175298804,4,24.0,SAFE,2
2026-02-01,Monday,5,02:00 PM,Web Development,Prof. Sharma,2,MBA,C,Auditorium,120,102,85.0,Theory,0,0,0,28,4,2,1,0,Afternoon,2026-02-01 14:00:00,77.5,81.11333333333333,80.35857142857142,77.25027932960893,1,25.75,SAFE,2
2026-02-02,Monday,1,09:00 AM,Advanced DBMS,Prof. Sharma,4,MBA,C,Room 202,120,69,57.5,Theory,1,0,0,29,5,2,2,0,Morning,2026-02-02 09:00:00,85.0,81.39,80.71571428571428,77.29333333333332,1,19.0,WARNING,1
2026-02-02,Monday,1,09:00 AM,HR Analytics,Prof. Sharma,4,MBA,C,Room 201,120,71,59.17,Theory,1,0,0,29,5,2,2,0,Morning,2026-02-02 09:00:00,57.5,73.33333333333333,77.50142857142858,77.18397790055248,2,24.0,WARNING,1
2026-02-02,Monday,2,10:00 AM,Cloud Computing,Prof. Patil,4,MBA,C,Auditorium,120,95,78.89,Theory,1,0,0,29,5,2,2,0,Morning,2026-02-02 10:00:00,59.17,67.22333333333334,72.02571428571429,77.085,3,1.0,SAFE,2
2026-02-02,Monday,2,10:00 AM,HR Analytics,Ishwari Gaikwad,2,MBA,C,Lab 1,120,108,90.0,Practical,0,0,0,29,5,2,2,0,Morning,2026-02-02 10:00:00,78.89,65.18666666666667,74.84285714285714,77.09486338797815,4,24.0,SAFE,2
2026-02-03,Tuesday,1,09:00 AM,Python Programming,Prof. Kulkarni,4,MBA,C,Lab 2,120,99,82.5,Practical,0,0,0,30,5,2,3,0,Morning,2026-02-03 09:00:00,90.0,76.02,75.67571428571429,77.165,1,23.0,SAFE,2
2026-02-03,Tuesday,3,11:15 AM,Financial Management,Prof. Sharma,4,MBA,C,Room 201,120,87,72.5,Theory,1,1,0,30,5,2,3,0,Morning,2026-02-03 11:15:00,82.5,83.79666666666667,75.7942857142857,77.19383783783785,2,2.25,WARNING,1
2026-02-03,Tuesday,3,11:15 AM,HR Analytics,Akash Upadhayay,4,MBA,C,Auditorium,120,99,82.5,Theory,0,0,0,30,5,2,3,0,Morning,2026-02-03 11:15:00,72.5,81.66666666666667,75.08,77.16860215053764,3,24.0,SAFE,2
2026-02-03,Tuesday,5,02:00 PM,Web Development,Prof. Sharma,2,MBA,C,Room 202,120,94,78.33,Theory,0,0,0,30,5,2,3,0,Afternoon,2026-02-03 14:00:00,82.5,79.16666666666667,74.72285714285714,77.19711229946525,4,2.75,SAFE,2
2026-02-03,Tuesday,6,03:00 PM,Financial Management,Akash Upadhayay,2,MBA,C,Room 202,120,95,78.89,Theory,0,0,0,30,5,2,3,0,Afternoon,2026-02-03 15:00:00,78.33,77.77666666666666,77.69857142857143,77.20313829787234,5,1.0,SAFE,2
2026-02-04,Wednesday,2,10:00 AM,HR Analytics,Prof. Patil,4,MBA,C,Lab 1,120,110,91.67,Practical,0,0,0,31,5,2,4,0,Morning,2026-02-04 10:00:00,78.89,79.90666666666667,80.51571428571428,77.21206349206349,1,19.0,SAFE,2
2026-02-05,Thursday,2,10:00 AM,Machine Learning,Ishwari Gaikwad,2,MBA,C,Room 201,120,92,76.67,Theory,0,0,0,32,5,2,5,0,Morning,2026-02-05 10:00:00,91.67,82.96333333333332,82.34142857142857,77.28815789473684,1,24.0,SAFE,2
2026-02-05,Thursday,4,12:15 PM,Cloud Computing,Prof. Sharma,2,MBA,C,Auditorium,120,86,71.67,Theory,0,0,1,32,5,2,5,0,Afternoon,2026-02-05 12:15:00,76.67,82.41000000000001,80.43714285714285,77.28492146596858,2,2.25,WARNING,1
2026-02-05,Thursday,6,03:00 PM,Financial Management,Prof. Kulkarni,2,MBA,C,Room 201,120,85,70.83,Theory,1,1,0,32,5,2,5,0,Afternoon,2026-02-05 15:00:00,71.67,80.00333333333333,78.89,77.25567708333334,3,2.75,WARNING,1
2026-02-05,Thursday,6,03:00 PM,Web Development,Prof. Deshmukh,4,MBA,C,Room 201,120,89,74.17,Theory,0,1,0,32,5,2,5,0,Afternoon,2026-02-05 15:00:00,70.83,73.05666666666666,78.65142857142857,77.22238341968912,4,24.0,WARNING,1
2026-02-06,Friday,6,03:00 PM,Machine Learning,Ishwari Gaikwad,4,MBA,C,Lab 1,120,102,85.0,Practical,0,0,0,33,5,2,6,0,Afternoon,2026-02-06 15:00:00,74.17,72.22333333333334,77.46142857142857,77.20664948453609,1,24.0,SAFE,2
2026-02-07,Saturday,2,10:00 AM,Web Development,Prof. Deshmukh,2,MBA,C,Room 202,120,105,87.5,Theory,0,0,0,34,5,2,7,1,Morning,2026-02-07 10:00:00,85.0,76.66666666666667,78.41428571428571,77.24661538461538,1,19.0,SAFE,2
2026-02-07,Saturday,2,10:00 AM,Cloud Computing,Prof. Sharma,2,MBA,C,Auditorium,120,95,79.17,Theory,0,0,0,34,5,2,7,1,Morning,2026-02-07 10:00:00,87.5,82.22333333333334,79.64428571428572,77.29892857142858,2,24.0,SAFE,2
2026-02-07,Saturday,6,03:00 PM,Financial Management,Prof. Sharma,4,MBA,C,Lab 1,120,92,76.67,Practical,0,0,0,34,5,2,7,1,Afternoon,2026-02-07 15:00:00,79.17,83.89,77.85857142857142,77.3084263959391,3,5.0,SAFE,2
2026-02-09,Monday,1,09:00 AM,Web Development,Prof. Patil,4,MBA,C,Room 201,120,68,56.67,Theory,0,1,0,36,6,2,9,0,Morning,2026-02-09 09:00:00,76.67,81.11333333333334,77.85857142857142,77.30520202020202,1,42.0,WARNING,1
2026-02-10,Tuesday,1,09:00 AM,Web Development,Prof. Kulkarni,2,MBA,C,Lab 2,120,102,85.0,Practical,0,0,0,37,6,2,10,0,Morning,2026-02-10 09:00:00,56.67,70.83666666666667,75.71571428571428,77.20150753768844,1,24.0,SAFE,2
2026-02-10,Tuesday,6,03:00 PM,Python Programming,Prof. Sharma,4,MBA,C,Lab 1,120,85,70.83,Practical,0,0,0,37,6,2,10,0,Afternoon,2026-02-10 15:00:00,85.0,72.78,77.74000000000001,77.2405,2,6.0,WARNING,1
2026-02-11,Wednesday,2,10:00 AM,Financial Management,Prof. Patil,4,MBA,C,Auditorium,120,96,80.0,Theory,0,0,0,38,6,2,11,0,Morning,2026-02-11 10:00:00,70.83,70.83333333333333,77.26285714285714,77.20860696517413,1,19.0,SAFE,2
2026-02-11,Wednesday,2,10:00 AM,HR Analytics,Akash Upadhayay,2,MBA,C,Room 202,120,76,63.33,Theory,0,0,1,38,6,2,11,0,Morning,2026-02-11 10:00:00,80.0,78.61,76.54857142857144,77.22242574257426,2,24.0,WARNING,1
2026-02-11,Wednesday,3,11:15 AM,Cloud Computing,Ishwari Gaikwad,4,MBA,C,Lab 1,120,103,85.83,Practical,0,0,0,38,6,2,11,0,Morning,2026-02-11 11:15:00,63.33,71.38666666666667,73.09571428571428,77.15399014778325,3,1.25,SAFE,2
2026-02-11,Wednesday,3,11:15 AM,Financial Management,Prof. Kulkarni,4,MBA,C,Auditorium,120,117,97.5,Theory,0,0,0,38,6,2,11,0,Morning,2026-02-11 11:15:00,85.83,76.38666666666666,74.04714285714286,77.19651960784314,4,24.0,SAFE,2
2026-02-11,Wednesday,4,12:15 PM,Python Programming,Ishwari Gaikwad,2,MBA,C,Auditorium,120,88,73.33,Theory,0,1,1,38,6,2,11,0,Afternoon,2026-02-11 12:15:00,97.5,82.21999999999998,77.02285714285713,77.29556097560976,5,1.0,WARNING,1
2026-02-11,Wednesday,5,02:00 PM,Cloud Computing,Akash Upadhayay,4,MBA,C,Lab 2,120,117,97.5,Practical,0,0,0,38,6,2,11,0,Afternoon,2026-02-11 14:00:00,73.33,85.55333333333333,79.40285714285713,77.27631067961165,6,1.75,SAFE,2
2026-02-12,Thursday,2,10:00 AM,Financial Management,Prof. Kulkarni,2,MBA,C,Room 202,120,91,75.83,Theory,1,0,0,39,6,2,12,0,Morning,2026-02-12 10:00:00,97.5,89.44333333333334,81.18857142857142,77.37400966183574,1,20.0,SAFE,2
2026-02-12,Thursday,5,02:00 PM,HR Analytics,Prof. Deshmukh,2,MBA,C,Room 201,120,94,78.33,Theory,0,0,0,39,6,2,12,0,Afternoon,2026-02-12 14:00:00,75.83,82.22000000000001,81.90285714285714,77.36658653846153,2,4.0,SAFE,2
2026-02-12,Thursday,6,03:00 PM,Advanced DBMS,Prof. Deshmukh,4,MBA,C,Auditorium,120,120,100.0,Theory,1,0,0,39,6,2,12,0,Afternoon,2026-02-12 15:00:00,78.33,83.88666666666667,81.66428571428571,77.3711961722488,3,1.0,SAFE,2
2026-02-13,Friday,2,10:00 AM,Machine Learning,Prof. Sharma,2,MBA,C,Lab 1,120,110,91.67,Practical,0,0,0,40,6,2,13,0,Morning,2026-02-13 10:00:00,100.0,84.72,86.90285714285713,77.47895238095238,1,19.0,SAFE,2
2026-02-13,Friday,3,11:15 AM,Advanced DBMS,Akash Upadhayay,4,MBA,C,Lab 1,120,87,72.5,Practical,0,0,1,40,6,2,13,0,Morning,2026-02-13 11:15:00,91.67,90.0,87.73714285714287,77.54620853080569,2,1.25,WARNING,1
2026-02-13,Friday,6,03:00 PM,HR Analytics,Prof. Sharma,4,MBA,C,Lab 1,120,102,85.0,Practical,0,1,0,40,6,2,13,0,Afternoon,2026-02-13 15:00:00,72.5,88.05666666666667,84.1657142857143,77.52240566037736,3,3.75,SAFE,2
2026-02-14,Saturday,6,03:00 PM,Advanced DBMS,Prof. Sharma,4,MBA,C,Room 202,120,81,67.5,Theory,0,0,0,41,6,2,14,1,Afternoon,2026-02-14 15:00:00,85.0,83.05666666666667,85.83285714285715,77.5575117370892,1,24.0,WARNING,1
2026-02-15,Monday,5,02:00 PM,HR Analytics,Prof. Sharma,2,MBA,C,Room 201,120,89,74.17,Theory,0,0,0,42,6,2,15,0,Afternoon,2026-02-15 14:00:00,67.5,75.0,81.54714285714286,77.5105140186916,1,23.0,WARNING,1
2026-02-15,Monday,6,03:00 PM,HR Analytics,Akash Upadhayay,2,MBA,C,Auditorium,120,90,75.0,Theory,0,0,0,42,6,2,15,0,Afternoon,2026-02-15 15:00:00,74.17,75.55666666666666,81.31000000000002,77.49497674418603,2,1.0,WARNING,1
2026-02-17,Tuesday,3,11:15 AM,Financial Management,Prof. Sharma,2,MBA,C,Lab 1,120,108,90.0,Practical,0,0,0,44,7,2,17,0,Morning,2026-02-17 11:15:00,75.0,72.22333333333334,80.8342857142857,77.48342592592591,1,44.25,SAFE,2
2026-02-17,Tuesday,5,02:00 PM,Cloud Computing,Ishwari Gaikwad,2,MBA,C,Room 201,120,105,87.5,Theory,0,0,0,44,7,2,17,0,Afternoon,2026-02-17 14:00:00,90.0,79.72333333333334,79.40571428571427,77.54110599078341,2,2.75,SAFE,2
2026-02-17,Tuesday,6,03:00 PM,Cloud Computing,Ishwari Gaikwad,2,MBA,C,Lab 2,120,89,74.17,Practical,0,0,0,44,7,2,17,0,Afternoon,2026-02-17 15:00:00,87.5,84.16666666666667,78.81000000000002,77.58678899082568,3,1.0,WARNING,1
2026-02-18,Wednesday,1,09:00 AM,Web Development,Prof. Sharma,4,MBA,C,Lab 1,120,59,49.17,Practical,0,0,0,45,7,2,18,0,Morning,2026-02-18 09:00:00,74.17,83.89,79.04857142857144,77.57118721461187,1,18.0,CRITICAL,0
